2017-01-03	블루텅	8	소	프랑스	1
2017-01-03	블루텅	8	소	프랑스	1
2017-01-03	블루텅	8	소	프랑스	1
2017-01-03	고병원성조류인플루엔자	H5N8	회색기러기	이스라엘	1
2017-01-03	고병원성조류인플루엔자	H5N8	청둥오리	이스라엘	None
2017-01-03	고병원성조류인플루엔자	H5N8	아르메니아 갈매기	이스라엘	None
2017-01-03	고병원성조류인플루엔자	H5N8	붉은부리갈매기	이스라엘	None
2017-01-03	고병원성조류인플루엔자	H5N8	뿔까마귀	이스라엘	None
2017-01-03	고병원성조류인플루엔자	H5N8	머스코비오리	이스라엘	None
2017-01-03	고병원성조류인플루엔자	H5	조류	러시아	1
2017-01-03	고병원성조류인플루엔자	H5	꿩	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	말똥가리	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	흰죽지수리 	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	참매	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	원앙	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	혹고니	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	홍부리황새	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	새호리기	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	황조롱이	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	아메리카원앙	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	보통 공작새	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	황금모란앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	벚꽃모란앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	회색앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	올빼미	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	흰목대머리수리	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	흰꼬리수리	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	초원수리	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	수리부엉이	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	칡부엉이	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	쇠부엉이	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	금눈쇠올빼미	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	금화조	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	긴꼬리꿩	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	에뮤	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	흑기러기	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	뿔까마귀	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	왕관앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	사랑앵무속	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	작은점무늬수리	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	대본청	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	대달마 앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	금강앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	솔로몬유황앵무	러시아	None
2017-01-03	고병원성조류인플루엔자	H5	장미목도리앵무	러시아	None
2017-01-03	양두·산양두	-	면양	몽골	1
2017-01-03	블루텅	4	소	이탈리아	1
2017-01-03	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-03	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-03	고병원성조류인플루엔자	H5N8	고양이	헝가리	1
2017-01-03	고병원성조류인플루엔자	H5N8	혹부리오리	이탈리아	1
2017-01-03	비둘기로타바이러스 감염증	-	고양이	호주	1
2017-01-03	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-03	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-03	고병원성조류인플루엔자	H5N6	고양이	대한민국	1
2017-01-03	아프리카돼지열병	-	멧돼지	라트비아	120
2017-01-03	아프리카돼지열병	-	멧돼지	라트비아	3
2017-01-04	고병원성조류인플루엔자	H5N6	유라시아 물닭	일본	1
2017-01-04	고병원성조류인플루엔자	H5N6	흰죽지속	일본	1
2017-01-04	고병원성조류인플루엔자	H5N6	고양이	일본	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	프랑스	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	폴란드	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	체코	1
2017-01-04	고병원성조류인플루엔자	H5N8	고양이	체코	1
2017-01-04	아프리카돼지열병	-	멧돼지	폴란드	1
2017-01-04	고병원성조류인플루엔자	H5N8	혹고니	체코	1
2017-01-04	고병원성조류인플루엔자	H5N8	혹고니	크로아티아	1
2017-01-04	고병원성조류인플루엔자	H5N8	민물가마우지	크로아티아	None
2017-01-04	고병원성조류인플루엔자	H5N1	고양이	인도	1
2017-01-04	양두·산양두	-	면양	몽골	1
2017-01-04	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-04	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-04	고병원성조류인플루엔자	H5	고양이	불가리아	1
2017-01-04	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-04	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-04	아프리카돼지열병	-	멧돼지	리투아니아	1
2017-01-04	럼피스킨병	-	소	North Macedonia	1
2017-01-04	아프리카돼지열병	-	멧돼지	라트비아	8
2017-01-04	아프리카돼지열병	-	멧돼지	라트비아	5
2017-01-04	고병원성조류인플루엔자	H5N8	수리과	헝가리	1
2017-01-05	고병원성조류인플루엔자	H5N6	오리과	일본	1
2017-01-05	고병원성조류인플루엔자	H5N2	고양이	대만	1
2017-01-05	고병원성조류인플루엔자	H5N8	고양이	폴란드	1
2017-01-05	고병원성조류인플루엔자	H5N8	왜가리과	독일	1
2017-01-05	고병원성조류인플루엔자	H5N8	고양이	독일	1
2017-01-05	구제역	O	소	중국	1
2017-01-05	구제역	O	벌(벌집)	중국	None
2017-01-05	고병원성조류인플루엔자	H5N8	유라시아 물닭	스위스	1
2017-01-05	고병원성조류인플루엔자	H5N8	댕기흰죽지	스위스	None
2017-01-05	아프리카돼지열병	-	돼지	우크라이나	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	고병원성조류인플루엔자	H5	혹고니	러시아	1
2017-01-05	고병원성조류인플루엔자	H5N8	청둥오리	영국	1
2017-01-05	아프리카돼지열병	-	돼지	러시아	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	블루텅	8	소	프랑스	1
2017-01-05	양두·산양두	-	면양	몽골	1
